"","safra","codFaz","bloco","talhao","estagio","variedade","tipoProp","usina","ambProd","tchEst","tchReal","days"
"931",21314,430004,1,16,"5","RB835486 ","PARC","COR","G",41,39.02,346
"932",21314,430004,1,17,"5","RB835486 ","PARC","COR","G",41,39.03,346
"933",21314,430004,1,18,"5","RB835486 ","PARC","COR","G",41,39.02,345
"934",21314,430004,1,19,"4","RB835486 ","PARC","COR","G",41,39.1,369
"935",21314,430004,1,20,"4","RB835054","PARC","COR","G",41,42.09,405
"936",21314,430004,1,21,"4","RB835486 ","PARC","COR","G",41,36.61,369
"937",21314,430004,1,22,"4","RB835486 ","PARC","COR","G",41,36.59,368
"938",21314,430004,1,24,"4","RB835486 ","PARC","COR","G",41,36.59,369
"939",21314,430004,1,25,"4","RB835486 ","PARC","COR","G",41,36.57,372
"940",21314,430004,1,27,"4","RB835486 ","PARC","COR","G",41,36.6,365
"941",21314,430004,1,28,"4","RB835486 ","PARC","COR","G",41,36.6,364
"942",21314,430004,1,29,"4","RB835486 ","PARC","COR","G",41,36.6,365
"946",21314,430004,1,33,"4","RB835486 ","PARC","COR","G",41,54.48,360
"947",21314,430004,1,34,"4","RB835486 ","PARC","COR","G",41,54.56,361
"948",21314,430004,1,35,"4","RB835486 ","PARC","COR","G",41,37.78,354
"949",21314,430004,1,36,"4","RB835486 ","PARC","COR","G",41,37.8,337
"950",21314,430004,1,37,"4","RB835486 ","PARC","COR","G",41,37.79,335
"951",21314,430004,1,38,"4","RB835486 ","PARC","COR","G",41,37.74,335
"952",21314,430004,1,39,"4","RB835486 ","PARC","COR","G",41,37.79,335
"953",21314,430004,1,40,"4","RB835486 ","PARC","COR","G",41,37.79,335
"958",21314,430004,1,45,"3","RB867515","PARC","COR","G",51,96.13,452
"959",21314,430004,1,46,"2","RB867515","PARC","COR","G",51,96.18,444
"960",21314,430004,1,47,"3","RB867515","PARC","COR","G",61,80.8,382
"961",21314,430004,1,48,"3","RB867515","PARC","COR","G",61,80.77,384
"962",21314,430004,1,49,"3","RB867515","PARC","COR","G",61,80.75,382
"963",21314,430004,1,50,"3","RB867515","PARC","COR","G",61,80.78,382
"964",21314,430004,1,51,"3","RB867515","PARC","COR","G",61,80.8,385
"965",21314,430004,1,52,"2","RB867515","PARC","COR","G",61,80.11,369
"966",21314,430004,1,53,"3","RB867515","PARC","COR","G",61,80.83,369
"967",21314,430004,1,54,"3","RB867515","PARC","COR","G",61,158.83,434
"968",21314,430004,1,55,"3","RB867515","PARC","COR","G",61,158.82,457
"969",21314,430004,1,56,"3","RB867515","PARC","COR","G",61,158.85,456
"970",21314,430004,1,57,"3","RB867515","PARC","COR","F",61,158.86,456
"971",21314,430004,1,58,"3","RB867515","PARC","COR","F",61,158.75,458
"987",21314,430005,1,1,"5","RB835486 ","PARC","COR","G",65,54.14,343
"988",21314,430005,1,2,"5","RB835486 ","PARC","COR","G",65,54.15,347
"989",21314,430005,1,3,"5","RB835486 ","PARC","COR","G",65,54.14,347
"990",21314,430005,1,4,"5","RB835486 ","PARC","COR","G",65,54.13,348
"991",21314,430005,1,5,"5","RB835486 ","PARC","COR","G",65,54.16,342
"992",21314,430005,1,6,"5","RB835486 ","PARC","COR","A",65,54.01,345
"993",21314,430005,1,7,"5","RB835486 ","PARC","COR","G",65,54.14,346
"994",21314,430005,1,8,"5","RB867515","PARC","COR","G",65,54.13,346
"995",21314,430005,1,9,"5","RB867515","PARC","COR","G",65,54.16,347
"996",21314,430005,1,10,"5","RB835486 ","PARC","COR","G",65,52.31,345
"999",21314,430006,1,1,"5","SP80-3280","PARC","COR","C",66,71.78,329
"1000",21314,430006,1,2,"5","SP80-3280","PARC","COR","C",66,71.78,329
"1001",21314,430006,1,3,"5","RB855453 ","PARC","COR","C",71,67.43,327
"1002",21314,430006,1,4,"5","RB855453 ","PARC","COR","C",71,67.42,330
"1003",21314,430006,1,5,"5","RB855453 ","PARC","COR","D",71,67.43,331
"1004",21314,430006,1,6,"5","RB855453 ","PARC","COR","C",71,67.42,330
"1006",21314,430006,1,8,"5","SP80-3280","PARC","COR","C",66,71.77,327
"1007",21314,430006,1,9,"5","RB72454","PARC","COR","F",66,59.79,337
"1008",21314,430006,1,10,"5","SP80-3280","PARC","COR","G",66,71.81,339
"1009",21314,430006,1,11,"5","RB72454","PARC","COR","F",66,59.74,339
"1010",21314,430006,1,12,"5","SP83-2847","PARC","COR","G",56,50.61,340
"1011",21314,430006,1,13,"5","SP83-2847","PARC","COR","G",56,50.58,321
"1012",21314,430006,1,13,"5","SP83-2847","PARC","COR","G",56,50.58,321
"1013",21314,430006,1,14,"5","SP83-2847","PARC","COR","G",71,64.32,319
"1014",21314,430006,1,14,"5","SP83-2847","PARC","COR","G",71,64.32,319
"1015",21314,430006,1,15,"5","SP813250","PARC","COR","G",61,55.26,320
"1016",21314,430006,1,15,"5","SP813250","PARC","COR","G",61,55.26,320
"1018",21314,430006,1,16,"5","SP813250","PARC","COR","G",61,55.27,325
"1019",21314,430006,1,17,"5","SP813250","PARC","COR","G",71,64.31,323
"1020",21314,430006,1,17,"5","SP813250","PARC","COR","G",71,64.31,323
"1021",21314,430006,1,18,"5","SP813250","PARC","COR","G",71,63.89,322
"1022",21314,430006,1,18,"5","SP813250","PARC","COR","G",71,63.89,322
"1023",21314,430006,1,19,"5","SP83-2847","PARC","COR","G",71,64.3,322
"1024",21314,430006,1,19,"5","SP83-2847","PARC","COR","G",71,64.3,322
"1025",21314,430006,1,20,"5","RB835054","PARC","COR","G",71,64.3,320
"1026",21314,430006,1,20,"5","RB835054","PARC","COR","G",71,64.3,320
"1027",21314,430006,1,21,"5","SP813250","PARC","COR","G",71,64.31,324
"1028",21314,430006,1,21,"5","SP813250","PARC","COR","G",71,64.31,324
"1029",21314,430006,1,22,"5","SP813250","PARC","COR","C",66,59.76,322
"1030",21314,430006,1,23,"5","SP813250","PARC","COR","G",66,59.79,328
"1031",21314,430006,1,23,"5","SP813250","PARC","COR","G",66,59.79,328
"1032",21314,430006,1,24,"5","SP83-2847","PARC","COR","G",66,59.75,320
"1033",21314,430006,1,25,"5","SP813250","PARC","COR","G",66,59.76,320
"1035",21314,430006,1,26,"5","SP813250","PARC","COR","G",66,59.71,322
"1036",21314,430006,1,27,"5","SP80-3280","PARC","COR","B",61,66.37,330
"1037",21314,430006,1,28,"5","SP80-3280","PARC","COR","B",61,66.36,330
"1038",21314,430006,1,29,"5","SP80-3280","PARC","COR","C",61,66.39,329
"1039",21314,430006,1,35,"5","SP813250","PARC","COR","C",71,64.3,315
"1040",21314,430006,1,36,"5","SP813250","PARC","COR","G",71,64.32,318
"1041",21314,430006,1,41,"4","RB867515","PARC","COR","G",71,64.31,334
"1042",21314,430006,1,42,"4","RB867515","PARC","COR","D",71,64.3,323
"1043",21314,430006,1,43,"4","RB867515","PARC","COR","B",71,64.31,323
"1044",21314,430006,1,44,"5","SP813250","PARC","COR","C",66,59.77,320
"1045",21314,430006,1,45,"5","SP813250","PARC","COR","C",66,59.76,318
"1046",21314,430006,1,46,"5","SP813250","PARC","COR","C",66,59.79,321
"1047",21314,430006,1,47,"5","SP813250","PARC","COR","C",66,59.8,321
"1048",21314,430006,1,48,"3","RB867515","PARC","COR","A",66,59.77,307
"1049",21314,430006,1,49,"3","RB867515","PARC","COR","A",66,59.72,307
"1050",21314,430006,1,50,"3","RB867515","PARC","COR","A",66,61.23,308
"1052",21314,430007,1,2,"5","SP91-1049","PARC","COR","C",40,85.7,392
"1053",21314,430007,1,3,"5","SP80-3280","PARC","COR","C",30,64.24,391
"1054",21314,430007,1,4,"5","SP80-3280","PARC","COR","B",40,86.11,393
"1055",21314,430007,1,5,"5","SP80-3280","PARC","COR","C",50,107.08,393
"1057",21314,430007,1,7,"5","SP80-1842 ","PARC","COR","C",30,64.28,394
"1058",21314,430007,1,8,"4","RB835054","PARC","COR","C",30,64.76,318
"1059",21314,430008,1,1,"5","RB867515","PROPR","COR","G",40,44.77,384
"1060",21314,430008,1,2,"5","RB867515","PROPR","COR","G",40,44.8,382
"1061",21314,430008,1,3,"12m","RB867515","PROPR","COR","G",50,66.24,329
"1062",21314,430008,1,4,"4","RB867515","PROPR","COR","G",40,52.78,365
"1063",21314,430008,1,5,"4","RB867515","PROPR","COR","G",40,52.8,405
"1064",21314,430008,1,6,"4","RB867515","PROPR","COR","G",40,52.82,411
"1065",21314,430008,1,7,"4","RB867515","PROPR","COR","G",40,52.8,367
"1066",21314,430008,1,8,"4","RB867515","PROPR","COR","G",40,52.78,369
"1067",21314,430008,1,9,"5","RB867515","PROPR","COR","G",65,85.82,504
"1068",21314,430008,1,10,"5","RB867515","PROPR","COR","G",65,85.84,543
"1069",21314,430008,1,11,"4","RB867515","PROPR","COR","G",40,52.88,369
"1076",21314,430009,1,10,"15M","RB835054","PARC","COR","C",71,107.94,382
"1077",21314,430009,1,11,"15M","RB835054","PARC","COR","C",71,107.94,381
"1078",21314,430010,1,1,"4","SP813250","PARC","COR","G",46,42.67,312
"1079",21314,430010,1,2,"5","SP813250","PARC","COR","G",46,42.67,308
"1081",21314,430010,1,4,"4","SP813250","PARC","COR","G",46,42.69,310
"1082",21314,430010,1,5,"4","SP813250","PARC","COR","G",46,42.69,307
"1083",21314,430010,1,6,"4","SP813250","PARC","COR","G",46,42.67,306
"1084",21314,430010,1,7,"4","RB867515","PARC","COR","G",46,42.67,313
"1085",21314,430010,1,8,"4","SP813250","PARC","COR","G",46,42.69,305
"1086",21314,430010,1,9,"4","SP813250","PARC","COR","G",46,31.18,307
"1087",21314,430010,1,10,"4","SP813250","PARC","COR","G",46,42.67,308
"1088",21314,430010,1,11,"4","SP813250","PARC","COR","G",46,42.67,307
"1089",21314,430010,1,12,"4","SP813250","PARC","COR","G",46,31.13,308
"1090",21314,430010,1,13,"4","RB867515","PARC","COR","G",46,42.69,308
"1091",21314,430010,1,14,"4","SP813250","PARC","COR","G",46,42.8,306
"1092",21314,430010,1,15,"4","SP813250","PARC","COR","G",38,25.76,310
"1093",21314,430010,1,16,"4","SP813250","PARC","COR","G",38,25.75,309
"1094",21314,430010,1,17,"4","SP813250","PARC","COR","G",38,25.75,310
"1095",21314,430010,1,18,"4","SP813250","PARC","COR","G",38,25.74,310
"1096",21314,430010,1,19,"4","SP813250","PARC","COR","G",38,25.76,309
"1097",21314,430010,1,20,"5","RB855453 ","PARC","COR","G",46,42.27,316
"1098",21314,430010,1,21,"5","RB855453 ","PARC","COR","G",46,42.28,315
"1099",21314,430010,1,22,"5","RB855453 ","PARC","COR","G",46,42.25,316
"1100",21314,430010,1,23,"5","RB855453 ","PARC","COR","G",46,42.27,312
"1101",21314,430010,1,24,"5","RB855453 ","PARC","COR","G",46,42.26,313
"1102",21314,430010,1,25,"5","RB855453 ","PARC","COR","G",46,42.31,312
"1103",21314,430011,1,1,"5","SP813250","PARC","COR","D",39,27.45,331
"1104",21314,430011,1,2,"5","SP813250","PARC","COR","B",34,23.92,321
"1105",21314,430011,1,3,"5","SP813250","PARC","COR","G",34,23.95,325
"1106",21314,430011,1,4,"5","SP813250","PARC","COR","G",34,23.93,320
"1107",21314,430011,1,5,"5","SP813250","PARC","COR","D",29,20.41,317
"1108",21314,430011,1,6,"5","SP813250","PARC","COR","G",29,20.41,317
"1109",21314,430011,1,7,"5","SP813250","PARC","COR","D",36,25.35,316
"1110",21314,430011,1,8,"5","SP813250","PARC","COR","G",26,18.32,317
"1111",21314,430011,1,9,"2","SP813250","PARC","COR","G",36,25.34,321
"1112",21314,430011,1,10,"5","SP813250","PARC","COR","G",26,18.31,323
"1113",21314,430011,1,11,"2","SP813250","PARC","COR","G",36,25.34,320
"1114",21314,430012,1,1,"18m","SP813250","PARC","COR","G",66,67.81,482
"1115",21314,430012,1,2,"18m","SP813250","PARC","COR","G",66,67.82,480
"1121",21314,430012,1,8,"18m","SP813250","PARC","COR","C",61,62.68,484
"1122",21314,430012,1,9,"18m","SP813250","PARC","COR","C",61,62.67,480
"1123",21314,430012,1,10,"18m","SP813250","PARC","COR","G",61,63.17,453
"1124",21314,430013,1,1,"4","SP813250","PARC","COR","G",81,61.19,278
"1125",21314,430013,1,2,"4","SP813250","PARC","COR","G",81,61.2,279
"1126",21314,430013,1,3,"4","SP813250","PARC","COR","G",81,61.2,279
"1127",21314,430013,1,4,"4","SP813250","PARC","COR","G",81,61.2,279
"1128",21314,430013,1,5,"5","SP813250","PARC","COR","G",81,61.23,280
"1129",21314,430013,1,6,"5","RB867515","PARC","COR","G",50,61.82,359
"1131",21314,430013,1,8,"4","RB867515","PARC","COR","G",50,61.85,364
"1134",21314,430013,1,11,"5","RB835054","PARC","COR","G",50,61.86,358
"1135",21314,430013,1,12,"4","RB867515","PARC","COR","G",81,8.27,415
"1136",21314,430013,1,12,"4","RB867515","PARC","COR","G",81,72.53,415
"1137",21314,430013,1,13,"4","RB867515","PARC","COR","G",81,14.56,415
"1138",21314,430013,1,13,"4","RB867515","PARC","COR","G",81,64.74,415
"1139",21314,430013,1,14,"5","RB867515","PARC","COR","G",81,90.66,346
"1140",21314,430013,1,15,"5","RB867515","PARC","COR","G",81,90.67,347
"1141",21314,430013,1,16,"5","RB867515","PARC","COR","G",81,90.68,349
"1142",21314,430013,1,17,"5","RB867515","PARC","COR","G",81,90.66,346
"1143",21314,430013,1,18,"5","RB867515","PARC","COR","G",81,90.68,349
"1144",21314,430013,1,19,"4","RB867515","PARC","COR","G",81,52.57,414
"1145",21314,430013,1,19,"4","RB867515","PARC","COR","G",81,17.48,414
"1146",21314,430013,1,20,"4","RB867515","PARC","COR","G",81,26.85,411
"1147",21314,430013,1,20,"4","RB867515","PARC","COR","G",81,49.47,411
"1148",21314,430013,1,21,"4","RB867515","PARC","COR","G",81,5.26,414
"1149",21314,430013,1,21,"4","RB867515","PARC","COR","G",81,76.24,414
"1150",21314,430013,1,22,"4","RB867515","PARC","COR","G",50,51.13,414
"1151",21314,430013,1,23,"4","RB867515","PARC","COR","G",50,51.11,412
"1152",21314,430013,1,24,"4","RB867515","PARC","COR","G",50,51.14,415
"1153",21314,430013,1,25,"4","RB867515","PARC","COR","G",81,27.84,413
"1154",21314,430013,1,25,"4","RB867515","PARC","COR","G",81,48.23,413
"1155",21314,430013,1,26,"4","RB867515","PARC","COR","G",81,1.76,411
"1156",21314,430013,1,26,"4","RB867515","PARC","COR","G",81,80.64,411
"1157",21314,430013,1,27,"4","RB867515","PARC","COR","G",50,51.22,413
"1158",21314,430013,1,28,"2","RB855453 ","PARC","COR","B",91,90.17,316
"1159",21314,430013,1,29,"2","RB855453 ","PARC","COR","G",91,90.19,310
"1160",21314,430013,1,30,"2","RB855453 ","PARC","COR","G",91,90.17,310
"1161",21314,430013,1,31,"2","RB855453 ","PARC","COR","G",91,90.18,308
"1162",21314,430013,1,32,"2","RB855453 ","PARC","COR","B",91,90.19,310
"1163",21314,430013,1,33,"2","RB855453 ","PARC","COR","G",91,90.23,310
"1164",21314,430013,1,34,"2","RB867515","PARC","COR","G",76,79.79,371
"1165",21314,430013,1,35,"2","RB867515","PARC","COR","G",76,79.81,360
"1166",21314,430013,1,36,"2","RB867515","PARC","COR","G",76,79.8,256
"1167",21314,430013,1,36,"2","RB867515","PARC","COR","G",76,79.8,256
"1168",21314,430013,1,37,"2","RB835054","PARC","COR","G",76,79.79,361
"1169",21314,430013,1,38,"2","RB835054","PARC","COR","G",76,79.8,363
"1170",21314,430013,1,39,"2","RB835054","PARC","COR","G",76,79.8,366
"1171",21314,430013,1,41,"2","RB835054","PARC","COR","G",76,79.82,333
"1172",21314,430013,1,42,"2","RB835054","PARC","COR","G",76,79.79,373
"1173",21314,430013,1,43,"2","RB835054","PARC","COR","G",76,79.7,371
"1174",21314,430013,1,44,"2","RB835054","PARC","COR","G",76,80.06,372
"1177",21314,430014,1,3,"2","SP813250","PARC","COR","B",40,55.2,357
"1179",21314,430014,1,6,"3","SP813250","PARC","COR","B",40,55.17,357
"1180",21314,430014,1,7,"2","SP813250","PARC","COR","B",60,55.18,297
"1181",21314,430014,1,7,"2","SP813250","PARC","COR","B",60,55.18,297
"1182",21314,430014,1,8,"3","SP813250","PARC","COR","B",40,55.19,357
"1184",21314,430014,1,10,"2","SP813250","PARC","COR","C",70,50.62,363
"1185",21314,430014,1,11,"2","SP813250","PARC","COR","C",70,50.61,363
"1186",21314,430014,1,12,"2","SP813250","PARC","COR","C",60,50.63,363
"1187",21314,430014,1,13,"5","SP813250","PARC","COR","C",60,50.6,363
"1188",21314,430014,1,14,"2","SP813250","PARC","COR","C",65,50.6,354
"1189",21314,430014,1,15,"2","SP813250","PARC","COR","C",65,50.64,363
"1190",21314,430014,1,16,"15M","RB835054","PARC","COR","C",81,66.76,392
"1192",21314,430014,1,18,"15M","RB835054","PARC","COR","C",81,66.75,381
"1193",21314,430014,1,19,"15M","RB835054","PARC","COR","C",86,70.88,399
"1194",21314,430014,1,20,"15M","RB835054","PARC","COR","C",86,70.9,395
"1196",21314,430014,1,22,"15M","RB835054","PARC","COR","C",86,81.68,390
"1197",21314,430014,1,23,"15M","RB835054","PARC","COR","C",86,81.69,397
"1198",21314,430014,1,24,"15M","RB835054","PARC","COR","C",86,81.69,392
"1199",21314,430014,1,25,"15M","RB835054","PARC","COR","C",86,81.71,389
"1200",21314,430015,1,1,"5","RB867515","PARC","COR","G",40,44.62,346
"1201",21314,430015,1,2,"5","RB867515","PARC","COR","G",40,44.97,344
"1202",21314,430015,1,3,"4","RB867515","PARC","COR","G",40,44.96,344
"1204",21314,430015,1,4,"4","RB867515","PARC","COR","G",40,44.97,342
"1206",21314,430015,1,5,"4","RB867515","PARC","COR","G",40,44.97,341
"1207",21314,430015,1,6,"4","RB867515","PARC","COR","G",40,44.92,344
"1208",21314,430015,1,7,"5","RB867515","PARC","COR","G",40,44.98,344
"1210",21314,430015,1,8,"5","RB867515","PARC","COR","G",40,45.02,343
"1212",21314,430015,1,9,"5","RB867515","PARC","COR","G",40,46.12,343
"1213",21314,430015,1,10,"5","RB867515","PARC","COR","G",40,72.42,347
"1214",21314,430015,1,11,"4","RB867515","PARC","COR","G",40,72.51,347
"1215",21314,430015,1,12,"4","RB867515","PARC","COR","G",40,72.62,345
"1216",21314,430015,1,13,"5","RB867515","PARC","COR","G",40,72.45,344
"1217",21314,430015,1,14,"5","RB867515","PARC","COR","G",40,72.38,347
"1218",21314,430015,1,15,"4","RB867515","PARC","COR","G",61,40.52,267
"1219",21314,430015,1,16,"4","RB867515","PARC","COR","G",40,72.62,347
"1220",21314,430015,1,17,"4","RB867515","PARC","COR","G",40,72.65,346
"1224",21314,430015,1,22,"5","RB867515","PARC","COR","G",40,72.75,345
"1225",21314,430016,1,1,"5","SP813250","PARC","COR","G",50,24.41,376
"1226",21314,430016,1,2,"4","SP813250","PARC","COR","G",50,24.41,376
"1227",21314,430016,1,3,"4","SP813250","PARC","COR","G",50,24.4,376
"1228",21314,430016,1,4,"4","SP813250","PARC","COR","B",50,24.57,376
"1229",21314,430016,1,5,"4","SP813250","PARC","COR","B",50,24.92,376
"1230",21314,430016,1,6,"4","SP813250","PARC","COR","B",50,27.64,378
"1231",21314,430016,1,7,"4","SP813250","PARC","COR","B",50,27.67,376
"1232",21314,430016,1,8,"4","SP813250","PARC","COR","B",50,48.27,377
"1233",21314,430016,1,9,"4","SP813250","PARC","COR","B",50,48.24,378
"1234",21314,430016,1,10,"4","SP813250","PARC","COR","B",50,48.27,377
"1235",21314,430016,1,11,"4","SP813250","PARC","COR","B",50,48.3,378
"1236",21314,430016,1,12,"4","SP813250","PARC","COR","B",50,48.31,378
"1237",21314,430016,1,13,"4","SP813250","PARC","COR","G",50,48.3,381
"1238",21314,430016,1,14,"5","SP813250","PARC","COR","G",50,48.27,381
"1239",21314,430016,1,15,"5","SP813250","PARC","COR","G",50,48.15,379
"1240",21314,430016,1,16,"5","SP813250","PARC","COR","G",50,48.2,380
"1241",21314,430016,1,17,"4","SP813250","PARC","COR","G",50,48.25,380
"1242",21314,430016,1,18,"4","SP813250","PARC","COR","G",50,48.25,379
"1243",21314,430016,1,19,"4","SP813250","PARC","COR","G",50,48.52,380
"1244",21314,430016,1,20,"4","SP813250","PARC","COR","G",50,48.76,380
"1245",21314,430017,1,1,"4","SP813250","PARC","COR","G",50,35.02,375
"1246",21314,430017,1,2,"4","SP813250","PARC","COR","G",50,35.02,374
"1247",21314,430017,1,3,"4","SP813250","PARC","COR","G",50,35.03,374
"1248",21314,430017,1,4,"4","SP813250","PARC","COR","G",50,35.02,374
"1249",21314,430017,1,5,"4","SP813250","PARC","COR","G",50,35,374
"1250",21314,430017,1,6,"4","SP813250","PARC","COR","G",50,35,377
"1251",21314,430017,1,7,"4","SP813250","PARC","COR","G",50,35.01,374
"1252",21314,430017,1,8,"4","SP813250","PARC","COR","G",50,34.88,374
"1253",21314,430017,1,9,"4","SP813250","PARC","COR","G",50,35.03,374
"1254",21314,430017,1,10,"4","SP813250","PARC","COR","G",50,35.14,374
"1256",21314,430018,1,2,"4","RB867515","PARC","COR","G",30,30.09,387
"1257",21314,430018,1,3,"4","RB867515","PARC","COR","G",30,29.49,372
"1258",21314,430018,1,4,"5","RB867515","PARC","COR","G",30,29.49,388
"1259",21314,430018,1,5,"2","RB867515","PARC","COR","G",50,60.18,388
"1260",21314,430018,1,6,"2","RB867515","PARC","COR","G",50,60.2,385
"1261",21314,430018,1,7,"2","RB867515","PARC","COR","G",50,60.17,390
"1262",21314,430018,1,8,"2","RB867515","PARC","COR","G",50,60.19,383
"1263",21314,430018,1,9,"4","RB867515","PARC","COR","G",40,39.32,401
"1264",21314,430018,1,10,"2","RB867515","PARC","COR","G",50,60.18,388
"1265",21314,430018,1,11,"2","RB867515","PARC","COR","G",50,60.21,376
"1266",21314,430018,1,12,"4","RB867515","PARC","COR","G",50,59,384
"1267",21314,430018,1,13,"4","RB867515","PARC","COR","G",40,39.34,382
"1268",21314,430018,1,14,"4","RB867515","PARC","COR","G",40,39.32,381
"1269",21314,430018,1,15,"4","RB867515","PARC","COR","G",40,39.31,346
"1270",21314,430018,1,16,"2","RB867515","PARC","COR","G",60,70.22,380
"1271",21314,430018,1,17,"4","RB867515","PARC","COR","G",50,50.26,341
"1272",21314,430018,1,18,"4","RB867515","PARC","COR","G",50,50.3,382
"1273",21314,430018,1,19,"4","RB867515","PARC","COR","G",50,50.28,391
"1274",21314,430018,1,20,"4","RB867515","PARC","COR","G",40,40.18,353
"1275",21314,430018,1,21,"2","RB867515","PARC","COR","G",60,70.43,383
"1276",21314,430018,1,22,"4","RB867515","PARC","COR","G",50,50.32,378
"1277",21314,430018,1,23,"4","RB867515","PARC","COR","G",50,50.28,380
"1278",21314,430018,1,24,"4","RB867515","PARC","COR","G",40,40.25,354
"1279",21314,430018,1,25,"2","RB867515","PARC","COR","G",65,65.73,400
"1280",21314,430018,1,26,"4","RB867515","PARC","COR","G",50,50.36,387
"1281",21314,430018,1,27,"4","RB867515","PARC","COR","G",50,50.3,393
"1282",21314,430018,1,28,"2","RB867515","PARC","COR","G",50,46.99,350
"1283",21314,430018,1,29,"4","RB867515","PARC","COR","G",38.88,40.28,391
"1284",21314,430018,1,30,"2","RB867515","PARC","COR","G",30,28.16,351
"1285",21314,430018,1,31,"2","RB867515","PARC","COR","G",30,28.19,350
"1286",21314,430018,1,32,"4","RB867515","PARC","COR","G",40,31.83,382
"1287",21314,430018,1,33,"4","RB867515","PARC","COR","G",30,23.86,384
"1288",21314,430018,1,34,"4","RB867515","PARC","COR","G",40,31.84,385
"1289",21314,430018,1,35,"4","RB867515","PARC","COR","G",40,31.82,385
"1290",21314,430018,1,36,"4","RB867515","PARC","COR","G",30,23.9,383
"1291",21314,430018,1,39,"2","RB867515","PARC","COR","G",65,64.02,335
"1292",21314,430018,1,40,"2","RB867515","PARC","COR","G",70,65.74,391
"1293",21314,430018,1,41,"2","RB867515","PARC","COR","G",70,65.73,389
"1294",21314,430018,1,42,"2","RB867515","PARC","COR","G",70,65.82,387
"1295",21314,430022,1,1,"4","RB835054","PARC","COR","G",45,36.24,346
"1296",21314,430022,1,2,"4","RB835054","PARC","COR","F",45,36.24,341
"1297",21314,430022,1,3,"4","RB835054","PARC","COR","F",45,36.23,341
"1298",21314,430023,1,1,"4","RB72454","PARC","COR","G",36,32.99,374
"1299",21314,430023,1,1,"4","RB72454","PARC","COR","G",36,32.99,374
"1300",21314,430023,1,2,"4","RB72454","PARC","COR","G",36,32.97,376
"1301",21314,430023,1,2,"4","RB72454","PARC","COR","G",36,32.97,376
"1302",21314,430023,1,3,"4","RB72454","PARC","COR","G",36,32.99,375
"1303",21314,430023,1,3,"4","RB72454","PARC","COR","G",36,32.99,375
"1304",21314,430023,1,4,"4","RB72454","PARC","COR","G",36,33,375
"1305",21314,430023,1,4,"4","RB72454","PARC","COR","G",36,33,375
"1308",21314,430023,1,7,"4","RB72454","PARC","COR","G",36,32.99,374
"1309",21314,430023,1,7,"4","RB72454","PARC","COR","G",36,32.99,374
"1319",21314,430024,1,1,"4","SP813250","PARC","COR","G",30,33.33,359
"1320",21314,430024,1,2,"4","SP813250","PARC","COR","G",30,33.28,359
"1321",21314,430024,1,3,"4","SP813250","PARC","COR","G",30,33.35,358
"1322",21314,430024,1,4,"4","SP813250","PARC","COR","G",30,33.46,359
"1323",21314,430025,1,1,"3","SP813250","PARC","COR","B",25,26.61,327
"1324",21314,430025,1,2,"3","SP813250","PARC","COR","B",25,26.65,327
"1325",21314,430025,1,3,"3","SP813250","PARC","COR","B",25,26.51,326
"1326",21314,430026,1,1,"4","SP80-1842 ","PARC","COR","G",40,43.83,344
"1327",21314,430026,1,2,"4","SP80-1842 ","PARC","COR","G",40,43.82,344
"1328",21314,430028,1,12,"4","SP813250","PARC","COR","G",51,26.17,305
"1329",21314,430028,1,13,"4","SP813250","PARC","COR","G",51,26.19,304
"1330",21314,430028,1,14,"4","SP813250","PARC","COR","G",51,26.16,304
"1331",21314,430028,1,15,"4","SP813250","PARC","COR","G",51,26.18,305
"1332",21314,430028,1,16,"4","SP813250","PARC","COR","G",51,26.18,304
"1333",21314,430028,1,17,"4","SP813250","PARC","COR","G",51,26.18,304
"1334",21314,430028,1,18,"4","SP813250","PARC","COR","G",51,26.22,305
"1335",21314,430029,1,1,"4","RB867515","PARC","COR","G",45,60.78,406
"1336",21314,430029,1,2,"4","RB867515","PARC","COR","G",45,60.88,407
"1337",21314,430029,1,3,"4","RB835054","PARC","COR","G",45,60.86,398
"1338",21314,430029,1,4,"4","RB835054","PARC","COR","G",45,60.82,400
"1339",21314,430029,1,5,"4","RB867515","PARC","COR","G",45,41.77,400
"1340",21314,430029,1,6,"4","RB835054","PARC","COR","G",45,60.83,402
"1341",21314,430029,1,7,"4","RB867515","PARC","COR","G",45,41.73,400
"1342",21314,430029,1,8,"4","RB867515","PARC","COR","G",45,60.88,402
"1343",21314,430029,1,9,"4","RB867515","PARC","COR","G",45,41.75,399
"1344",21314,430029,1,10,"4","RB867515","PARC","COR","G",45,41.74,400
"1345",21314,430029,1,11,"4","RB867515","PARC","COR","G",45,41.75,399
"1346",21314,430029,1,12,"4","RB867515","PARC","COR","G",45,60.81,403
"1347",21314,430029,1,13,"4","RB867515","PARC","COR","G",45,60.81,398
"1348",21314,430029,1,14,"4","RB867515","PARC","COR","G",45,60.76,400
"1349",21314,430029,1,15,"4","RB867515","PARC","COR","G",45,60.81,396
"1350",21314,430029,1,16,"4","RB867515","PARC","COR","G",45,60.87,406
"1351",21314,430029,1,17,"4","RB867515","PARC","COR","G",45,61.2,401
"1352",21314,430030,1,1,"2","SP813250","PARC","COR","C",50,50.81,340
"1353",21314,430030,1,2,"2","SP813250","PARC","COR","B",40,50.81,337
