"lstd_iii","lstn_iii","lstd_ii","lstn_ii","lstd_i","lstn_i","ppt_i","ppt_ii","ppt_iii","estagio","variedade","solo","espac","tch"
303.12503030303,287.219507198228,299.939077922078,290.680062753784,306.257808080808,289.587840531561,622.8,1215.1,101.5,2,"RB867515","O","1,5",86.43
302.582426622819,287.204909151048,300.222330905239,290.612806515609,306.878793435887,289.518956770096,580.1,1223.1,98.4,2,"RB867515","O","1,5",79.86
303.183679885754,287.254217396523,300.272848029068,290.747312200322,306.678442460728,289.731300729856,622.8,1215.1,101.5,2,"SP801842","O","1,5",70.24
302.952870596245,287.246423195364,300.42494425661,290.750082183178,306.997500362376,289.694200973142,622.8,1215.1,101.5,2,"SP801842","O","1,5",70.24
302.028847747997,286.959551515152,300.775409012819,290.84089122807,306.172484111633,289.186622222222,321.2,1489.3,81.1,3,"SP801842","LP","1,5",113.24
301.871714399738,286.874610194662,300.695746020291,290.732648472174,306.360805308829,289.013701103753,321.2,1489.3,81.1,3,"SP801842","LP","1,5",113.25
301.951221519124,287.126226690749,300.617506104105,290.925891762519,306.198494246397,289.369459013981,321.2,1489.3,81.1,3,"SP801842","LP","1,5",113.25
301.843417344239,287.070905563917,300.566381771116,290.788106520855,306.580235526057,289.135299503311,321.2,1489.3,81.1,3,"SP801842","LP","1,5",113.22
301.886362775159,287.164651127166,300.549814685567,290.842673455714,306.590605199401,289.233472675987,321.2,1489.3,81.1,3,"SP801842","LP","1,5",113.23
301.81512028874,287.267200933173,300.437017521942,290.843564569536,306.799665743285,289.25689790287,321.2,1489.3,81.1,3,"SP801842","LP","1,5",103
300.87541347207,287.140174593618,300.576322562979,291.148962472406,306.224504381161,289.55229580574,321.2,1489.3,56,3,"SP801842","LP","1,5",114.51
301.073794161451,287.13516405713,300.528344798091,290.952706144672,307.336218403875,289.254817986118,321.2,1489.3,56,3,"SP801842","LP","1,5",104.07
301.323789726534,287.194000181532,300.542052383592,291.065717353249,307.538941241685,289.443017060192,321.2,1489.3,56,3,"SP801842","LP","1,5",114.5
301.616275066667,287.184104999961,300.495124511759,291.00336425922,308.450820521213,289.404895378634,321.2,1489.3,56,3,"SP801842","LP","1,5",114.48
301.366279501585,287.125268875559,300.481416926258,290.890353050643,308.248097683403,289.21669630456,321.2,1489.3,56,3,"SP801842","LP","1,5",114.51
301.194724699024,286.694291782608,299.929114614082,290.722163440362,308.048542880842,289.435705924022,323.9,1486.6,56,4,"RB867515","O","1,5",99.15
300.806588170865,286.735409688995,299.517237521515,290.716693111455,308.61204271632,289.24793494152,323.9,1486.6,56,4,"RB867515","O","1,5",99.18
301.077220857221,286.667786690434,300.164753324753,290.79591503268,308.36812994813,289.72637254902,323.9,1486.6,56,4,"RB867515","O","1,5",98.95
301.077220857221,286.667786690434,300.164753324753,290.79591503268,308.36812994813,289.72637254902,323.9,1486.6,56,4,"RB867515","O","1,5",99.18
301.430834584376,286.729536653001,299.987934151475,290.842187782781,308.672652766194,289.834688168152,323.9,1486.6,56,4,"RB867515","O","1,5",99.22
305.324833461104,290.700552272727,300.600324370195,291.875325,309.223924370195,292.376158333333,649.2,1188.6,122.6,4,"SP801842","LP","1,5",71.33
305.895471004636,290.724656649674,300.665380095545,291.888148606872,307.538562061214,292.609883922401,649.2,1188.6,122.6,4,"SP801842","LP","1,5",71.32
299.7856437731,292.870947411734,301.731076673533,290.992316954066,304.860997308454,293.396256348006,470.7,1948.1,824.1,1,"RB867515","LP","1,5",73.26
301.062363206973,291.151666319663,304.959568106556,290.825310944207,300.060181742919,289.165243569158,163.2,960.8,824.1,4,"RB835054","LP","1,5",85.54
301.003686773306,291.300975540387,305.248717922257,290.887971653394,300.34758155862,289.179146710277,163.2,960.8,824.1,4,"RB835054","LP","1,5",85.55
300.851806743601,290.852400794356,304.763196780611,290.800929311332,299.871810416974,289.215527663724,163.2,960.8,824.1,4,"RB835054","LP","1,5",85.56
300.036926556588,291.420550509195,304.779135393133,290.993225111811,299.590249029497,289.294124822852,163.2,960.8,824.1,4,"RB835054","LP","1,5",58.54
311.246669728789,293.304027471152,301.42473251392,290.177778372361,304.399837538519,293.194583170307,760.8,739,315.3,4,"RB867515","LP","1,5",63.91
298.251367392822,290.262477879663,302.071397333133,292.471619495232,304.030912847368,289.37520515239,175,1437.6,294.6,4,"RB867515","LP","1,5",101.94
298.30064516129,290.012524895599,302.476499706745,291.994040047114,305.504281524927,288.703433986508,175,1437.6,294.6,4,"RB867515","LP","1,5",101.94
298.399800315292,290.06167311412,302.373156958648,291.907127659574,305.477982133473,288.80167311412,175,1437.6,294.6,4,"RB867515","LP","1,5",105.33
298.388079051383,291.053477106835,301.681460869565,293.026204379562,302.888079051383,291.077113470471,175,1437.6,294.6,3,"RB867515","LP","1,5",105.32
298.151671554252,290.154363636364,302.452790435371,291.744666666667,304.197126099707,289.136181818182,175,1437.6,294.6,3,"RB867515","LP","1,5",105.33
298.222660265298,290.708602881492,301.944672838698,292.648238498799,303.285084507722,290.253754396643,175,1437.6,294.6,3,"RB867515","R","1,5",105.32
297.770424959656,289.695464285714,302.624970414201,291.596892857143,303.61587950511,288.662737012987,175,1437.6,294.6,4,"RB867515","LP","1,5",105.36
297.978489693815,290.408315738025,302.110692491017,292.254117511521,303.112126057451,289.629224828935,175,1437.6,294.6,3,"RB867515","LP","1,5",74.3
298.049548829479,290.755798546475,301.927818116802,292.597789888466,302.735003374933,290.340647031323,175,1437.6,294.6,3,"RB867515","R","1,5",74.3
308.436753010205,293.802216686663,300.969349573899,290.706390341044,304.520547592744,292.962212070255,765.5,743.7,317.7,4,"RB867515","LP","1,5",71.07
304.015719881736,289.846618328883,302.36016432618,292.188295202343,306.9602280613,292.128840551105,687.8,1070.1,65.9,4,"RB867515","R","1,5",72.9
300.549426900585,291.512941619586,304.960503823662,292.988497175141,307.904093567251,289.390163841808,297,1446.7,519,3,"SP813250","R","1,5",94.24
300.182319987763,291.80432106683,304.843700117205,293.080987733496,306.175569987763,289.720293289052,297,1446.7,519,3,"SP813250","LP","1,5",94.22
300.311843627807,291.545854990584,304.794426956482,292.938077212806,307.500010294474,289.355299435028,297,1446.7,519,3,"SP813250","R","1,5",94.23
300.034649239098,291.762156308851,304.83037146095,292.949934086629,306.018982572432,289.612711864407,297,1446.7,519,3,"SP813250","R","1,5",94.25
299.828827556426,291.817921046624,304.376508766718,293.119699017799,305.499827556426,289.744032157736,297,1446.7,519,3,"SP813250","R","1,5",94.22
299.739002949853,291.940233521657,304.225618334468,293.295789077213,304.399336283186,289.908011299435,297,1446.7,519,3,"SP813250","LP","1,5",94.27
300.277153523193,291.755917118518,305.460908404932,293.071635890241,307.825282365248,288.850361562962,247.8,1407.2,533.6,3,"SP813250","R","1,5",82.06
300.040603815611,291.860369504873,305.032077686634,293.025918031568,307.354828345415,288.898248292752,247.8,1407.2,533.6,3,"SP801842","R","1,5",82.09
299.873813063024,291.727106241385,304.63371660115,293.085055903303,307.178358517569,288.8086213929,247.8,1407.2,533.6,3,"SP801842","R","1,5",82.12
300.027634576342,292.115175426582,304.302663362597,293.10310550578,306.378361849069,289.20800370941,247.8,1407.2,533.6,3,"SP801842","R","1,5",77.56
299.869736070381,291.99336026936,303.841624182269,293.45436026936,305.595190615836,289.465723905724,247.8,1464.7,550.2,3,"SP813250","R","1,5",82.06
299.869736070381,291.99336026936,303.841624182269,293.45436026936,305.595190615836,289.465723905724,247.8,1464.7,550.2,3,"SP801842","R","1,5",82.06
299.476306477953,291.906430976431,304.002215568862,293.173097643098,306.607215568862,288.941986531987,247.8,1407.2,533.6,3,"SP801842","R","1,5",82.11
299.377833754458,291.945100263688,303.159351113291,293.495216541015,304.95298526961,289.571243477041,247.8,1407.2,533.6,3,"SP801842","R","1,5",82.06
299.337778641132,291.984953660604,303.128933285256,293.483942537588,305.011415004768,289.533589002234,247.8,1407.2,533.6,3,"SP801842","R","1,5",82.12
299.217613301153,292.125676082863,303.711401179941,293.450120527307,305.186704210244,289.420625577812,247.8,1407.2,533.6,3,"SP801842","R","1,5",82.16
299.575290782504,291.958629287222,303.64672835871,293.415214733652,305.39094741304,289.443174741768,247.8,1464.7,550.2,3,"SP801842","R","1,5",82.09
299.600002938964,292.131578439765,303.734388005017,293.649078439765,304.863408984038,289.729305712492,247.8,1464.7,550.2,3,"SP801842","R","1,5",82.08
299.563725708227,292.100353021743,303.671881909524,293.566327975296,304.712512229072,289.703125749016,247.8,1464.7,550.2,3,"SP801842","R","1,5",82.08
299.708950980392,292.214356902357,304.047284313726,293.702356902357,303.936526737968,289.933265993266,247.8,1464.7,550.2,3,"SP801842","R","1,5",82.08
299.5110094135,292.069127603721,303.879342746833,293.576238714832,304.561615474106,289.676945785539,247.8,1464.7,550.2,3,"SP801842","R","1,5",82.09
299.350441079363,291.850370294216,303.081800609579,293.587557502418,304.479481483404,289.73078982565,247.8,1464.7,550.2,3,"SP801842","R","1,5",54.71
299.751544477028,291.973466872111,303.914364989849,293.812052730697,304.115483870968,290.10437596302,247.8,1464.7,550.2,3,"SP801842","R","1,5",54.84
299.995038123167,291.945544256121,304.840115046244,293.012210922787,304.942038123167,289.904988700565,297,1446.7,519,2,"RB855453","LP","1,5",52.1
300.218339865341,291.879505301912,304.864562376613,293.145431227838,305.868784309786,289.853579375986,297,1446.7,519,2,"RB855453","LP","1,5",52.08
300.329990736428,291.846485824808,304.811793518286,293.212041380363,306.332157403095,289.827874713697,297,1446.7,519,2,"RB855453","LP","1,5",52.11
299.381060606061,290.623657718121,302.39132034632,292.243657718121,306.733787878788,290.761839536303,347.1,1590.7,325,4,"RB867515","R","1,5",104.65
299.277461664841,290.410690909091,302.680491967871,291.506044444444,305.659279846659,290.817963636364,347.1,1590.7,325,4,"RB867515","R","1,5",101.68
299.996933133271,290.551331425532,302.671955916944,291.479543085322,305.924660405999,290.769513243714,347.1,1590.7,325,4,"RB867515","R","1,5",104.67
299.983385279112,290.524764448219,302.646998121749,291.526500384949,305.876718612445,290.813249296704,347.1,1590.7,325,4,"RB867515","R","1,5",104.66
299.66451721159,291.055067728478,302.4058451417,292.33735244757,305.292880847953,292.318135910296,355.8,1449.6,357.4,3,"SP801842","R","1,5",71.31
299.892337607687,291.213303315642,302.300746698596,292.45007099241,305.291246698596,292.476598770188,355.8,1449.6,357.4,3,"SP801842","LP","1,5",71.3
299.789072301967,291.211084745763,302.038011695906,292.444418079096,305.18834502924,292.538584745763,355.8,1449.6,357.4,3,"SP801842","R","1,5",71.35
299.244229935942,291.142804036125,302.722730481335,292.466804923054,305.649320845033,292.430644945215,355.8,1449.6,357.4,3,"SP801842","R","1,5",71.3
298.823942660295,291.230540343771,302.941914688267,293.581903980135,306.005760842113,292.543153980135,355.8,1449.6,357.4,3,"SP801842","R","1,5",31.65
299.095252655496,291.305396751015,303.030974313684,293.462555841924,306.531798110042,292.934570446735,355.8,1449.6,357.4,3,"SP801842","R","1,5",29.36
299.493795131592,291.259350033329,302.992181354556,292.472163024293,305.911522404319,292.939700637075,355.8,1449.6,357.4,3,"SP801842","R","1,5",29.37
305.334266867593,290.15175319246,300.717448685775,291.61188306259,307.218698685775,292.731025919732,823.5,1026,91.6,4,"SP801842","R","1,5",18.06
300.371319648094,291.121114839672,305.398592375367,292.686165344722,306.771319648094,287.869801708359,195.8,1555.4,519,3,"RB867515","R","1,5",64.45
300.402608068648,291.317028229629,305.645690975469,292.792983975088,306.705282365248,288.093997926598,195.8,1555.4,519,3,"RB867515","R","1,5",64.48
300.371319648094,291.121114839672,305.398592375367,292.686165344722,306.771319648094,287.869801708359,195.8,1555.4,519,3,"RB867515","R","1,5",68.52
299.909691909608,291.045136544415,304.622884307975,292.735237554516,305.64787372779,288.054328463607,195.8,1555.4,519,3,"RB867515","R","1,5",60.77
300.589955343863,291.151720692638,305.8380376568,292.728368419911,303.360959734722,289.412913874456,191.4,1049.5,706.3,2,"RB867515","R","1,5",91.04
300.435421999595,291.442569492894,306.394407348242,292.804828633741,302.784537218372,289.403624960469,191.4,1049.5,706.3,2,"RB867515","R","1,5",91.03
301.269303545229,290.132929785846,303.075330481256,292.458694351819,306.694960110886,290.95025301817,313.4,1846.4,150.1,3,"RB867515","R","1,5",96.04
301.994976369197,290.151996314496,303.020733944954,292.367191119691,307.385733944954,290.727905405405,313.4,1846.4,150.1,3,"RB867515","R","1,5",96.03
300.272592039801,291.397466216216,304.40566221524,292.230323359073,302.084258706468,289.027466216216,185,1565.4,550.2,3,"RB867515","LP","1,5",100.87
300.65258833278,291.445335653558,304.352614231609,292.275335653558,301.560921666113,288.937764417585,185,1565.4,550.2,3,"RB867515","LP","1,5",100.85
300.350738522954,291.347152542373,304.794071856287,292.052295399516,301.900738522954,288.516970724191,185,1565.4,550.2,3,"RB867515","LP","1,5",100.84
300.367280295746,291.208528324935,304.934605835478,292.056814039221,302.331825750292,288.753437415844,185,1565.4,550.2,3,"RB867515","LP","1,5",63.03
300.331603891444,291.115426649107,304.942733255638,292.036140934821,302.357778133868,288.679517558198,185,1565.4,550.2,3,"RB867515","LP","1,5",63.06
310.014341096908,292.100215724858,303.324217457604,290.982432733656,301.920159278726,288.63039754304,185,2162.8,156,3,"RB867515","LP","1,5",49.55
299.850928004486,291.915467993767,304.378349057118,292.821001149345,301.584473459032,289.400395088739,185,1403.4,617.9,3,"RB867515","LP","1,5",79.04
299.990522044134,291.580461711712,305.064195294242,292.542868806306,302.342703862315,288.994235257985,185,1403.4,617.9,3,"RB867515","LP","1,5",79.05
299.867797101449,291.754515765766,305.151797101449,292.734932432432,301.880342555995,289.239364250614,185,1403.4,617.9,3,"RB867515","LP","1,5",79.07
299.750781261044,291.967664094507,304.567060860008,293.037558669333,301.246781261044,289.467933454776,185,1403.4,617.9,3,"RB867515","R","1,5",71.12
300.102843657817,291.482466216216,305.490843657817,291.887823359073,303.149570930544,288.715875307125,185,1403.4,617.9,3,"RB867515","LP","1,5",71.13
299.988643385795,291.360948827172,305.491143385795,291.901347667902,303.079007022158,288.754926099899,185,1403.4,617.9,3,"RB867515","R","1,5",63.28
300.721524757663,292.018686868687,304.522342939481,292.88582972583,301.108797484936,288.776868686869,169.1,1184.5,603,3,"SP801842","R","1,5",80.13
301.226329627705,291.935775027114,304.823806900432,292.796965503305,301.473602354978,288.625471996811,169.1,1184.5,603,3,"SP801842","R","1,5",80.11
300.56684169279,291.689756367663,304.410568965517,292.451661129568,301.42684169279,288.526726064633,169.1,1184.5,603,3,"SP801842","R","1,5",80.13
300.588308628168,291.63442055494,304.569604082713,292.392595158115,301.684217719077,288.400127625647,169.1,1184.5,603,3,"SP801842","LP","1,5",80.1
300.992704953033,291.699924518651,304.863250407578,292.512821344048,301.679068589396,288.446035629762,169.1,1184.5,603,3,"SP801842","LP","1,5",80.16
301.821699427745,292.167001526947,305.268542087949,292.914783896273,302.078057602143,288.480797882287,156.6,1219.6,569.3,3,"SP801842","LP","1,5",78.57
301.886502333586,292.173455988056,305.208692671529,292.643799405353,301.06552261675,288.16106588188,175.6,1219.6,569.3,3,"SP801842","LP","1,5",78.55
301.850705539359,292.19658463833,305.774205539359,293.054362416107,301.623978266631,288.619816961562,156.6,1219.6,569.3,3,"SP801842","LP","1,5",78.58
301.915299100444,290.08616969242,303.210429793127,292.572249212596,307.152723342868,290.491662116662,304,1859.4,146.5,3,"SP801842","R","1,5",43.16
301.328508673091,290.134574162685,302.855394104829,292.723931508025,306.993862208445,290.480634768746,304,1859.4,146.5,3,"SP801842","R","1,5",43.18
301.376574358974,289.956750841751,303.219319457014,292.49556036556,307.626271328671,290.111144781145,304,1859.4,146.5,3,"SP801842","R","1,5",57.53
301.603278793764,293.165761083744,305.832187884673,291.594189655172,298.735369702855,289.802644200627,151.7,1187,678.6,2,"SP813250","R","1,5",25.78
301.503607784431,293.189111834592,305.817520827909,291.426968977449,299.013607784431,289.65105988654,151.7,1187,678.6,2,"SP813250","LP","1,5",25.77
307.935183264799,293.549306552901,303.608154439966,292.579948264131,303.138819628436,289.299124734719,185,2162.8,100.5,3,"RB867515","R","1,5",49.04
307.935183264799,293.549306552901,303.608154439966,292.579948264131,303.138819628436,289.299124734719,185,2162.8,100.5,3,"RB867515","R","1,5",48.27
307.542623720171,293.304909770604,303.071853066148,292.355756669085,301.878987356535,289.064227952422,185,2162.8,100.5,4,"RB867515","R","1,5",42.88
308.993778511194,293.751070962459,302.894215833664,292.252471776991,302.254505783921,288.797115406903,182.5,2162.8,252.9,2,"RB867515","R","1,5",29.09
308.656494528257,293.751351961839,302.513425395892,292.225160576912,301.386949073712,288.835740850727,182.5,2162.8,252.9,2,"RB867515","R","1,5",29.09
308.439415892002,293.728315866602,302.234015269692,292.137871422157,301.358506801093,288.789871422157,182.5,2162.8,252.9,2,"RB867515","R","1,5",29.08
308.149916405434,293.78531826742,301.927294840952,292.164619854722,300.482643678161,288.887762711864,182.5,2162.8,252.9,2,"RB867515","R","1,5",29.09
310.452434782609,294.926506622517,301.279720496894,291.689006622517,306.500434782609,293.394006622517,746.4,1259.5,285.5,3,"RB867515","R","1,5",38.65
310.535129672006,295.103863679151,301.246201100578,291.806780345818,307.386762437495,293.376780345818,746.4,1259.5,285.5,2,"RB867515","R","1,5",38.63
304.506774022857,292.736839155552,300.579157078045,292.617122916594,306.42510735619,293.393479674485,737.7,1221.1,115.9,2,"RB867515","LP","1,5",73.77
305.064497289348,292.067810136998,301.204166853033,292.16074127278,306.861315471166,293.489446500634,737.7,1221.1,115.9,2,"RB867515","R","1,5",92.24
309.570695187166,294.037595129376,301.546518282989,291.670187721969,304.262058823529,291.494817351598,304,2028.5,401.6,3,"RB835054","R","1,5",63.85
309.570695187166,294.037595129376,301.546518282989,291.670187721969,304.262058823529,291.494817351598,304,2028.5,401.6,3,"RB835054","R","1,5",63.86
309.918298376399,293.905867211945,302.119631717304,291.516731409476,304.570268073369,291.334941286019,304,2028.5,401.6,3,"RB835054","LP","1,5",63.8
310.092099971016,293.84000325323,302.516597682801,291.44000325323,304.724372698288,291.25500325323,304,2028.5,401.6,3,"RB835054","LP","1,5",63.86
309.047992305623,294.020277805086,302.108395117365,291.554720971181,305.264631654638,290.824166693975,304,2028.5,401.6,3,"RB835054","R","1,5",63.85
309.309071509718,294.065589605572,301.928260763306,291.63606323935,305.012263223587,291.02836738335,304,2028.5,401.6,3,"RB835054","R","1,5",63.84
309.407653958944,293.920322335988,302.255027696318,291.468470484136,305.504472140762,290.758100113766,304,2028.5,401.6,3,"RB835054","LP","1,5",63.82
310.252089179637,293.687189181863,302.802976997629,291.287374367048,305.2021273583,291.053994737419,304,2028.5,401.6,3,"RB835054","LP","1,5",63.89
309.333146224123,293.890767571007,302.32959532651,291.190459878699,305.940214374129,290.59860090434,304,2011.2,355.2,3,"RB835054","LP","1,5",72.95
309.310289940828,293.742101694915,302.552004226543,291.052563233377,306.576108122647,290.550465331279,304,2011.2,355.2,3,"RB835054","LP","1,5",72.97
308.782161195853,293.905855450441,302.598288353621,291.186286541192,306.280797887732,290.462355450441,304,2011.2,355.2,3,"RB835054","LP","1,5",72.97
308.71398239954,294.018999036475,302.39382554979,291.311221258697,305.959846968519,290.60354449102,304,2011.2,355.2,3,"RB835054","LP","1,5",72.98
308.042949069003,293.99856462585,302.709009675064,291.188872318158,306.224767250821,290.332019171305,304,2011.2,355.2,3,"RB835054","R","1,5",72.97
308.042949069003,293.99856462585,302.709009675064,291.188872318158,306.224767250821,290.332019171305,304,2011.2,355.2,3,"RB835054","R","1,5",72.97
300.911923076923,291.004256472005,305.941488294314,293.252812621737,307.215559440559,289.271529199278,161.4,1874.4,259,3,"RB867515","R","1,5",63.23
301.930620320856,290.98961038961,304.653196078431,292.969075630252,305.772438502674,289.265974025974,161.4,1998.4,135,3,"RB867515","R","1,5",43.54
302.722271987868,290.831471132725,304.853957719367,293.030045193887,306.67045380605,289.347380223634,161.4,1998.4,135,3,"RB867515","R","1,5",43.53
302.876460176991,290.640786483254,304.732460176991,293.001743421053,306.378278358809,289.393513755981,161.4,1998.4,135,3,"RB867515","R","1,5",43.53
302.932904411826,290.839722148639,305.460404411826,293.382870296787,307.190833704755,289.572701946619,161.4,1955.2,178.2,3,"RB867515","R","1,5",43.54
303.215538922156,290.756685731487,305.286738922156,293.158025444406,307.315538922156,289.458503913305,161.4,1998.4,135,3,"RB867515","R","1,5",43.54
303.27375050365,290.505252051305,304.587824102919,293.244031955611,306.731932321831,289.649342960396,161.4,1998.4,135,3,"RB867515","R","1,5",43.54
303.518025443944,290.366798550287,304.86166180758,293.449286588564,306.785298171217,289.861344004832,161.4,1998.4,135,3,"RB867515","R","1,5",43.55
300.077379397261,290.877720258764,305.477895562893,293.542793788176,304.045826366958,289.700333895127,146.8,1897.4,250.6,2,"RB867515","R","1,5",63.13
299.996510038304,290.58888765227,306.297732021309,293.360970985604,304.651434280728,289.319493712876,146.8,1897.4,250.6,2,"RB867515","R","1,5",63.12
299.923519922642,291.112343550308,303.984186589309,293.552760216975,303.304732043854,289.847646580611,146.8,1897.4,250.6,2,"RB867515","R","1,5",63.13
299.787880597015,291.113914473684,304.317880597015,293.510164473684,303.406971506106,289.735278110048,146.8,1897.4,250.6,2,"RB867515","R","1,5",58.9
300.136368159204,290.617033333333,306.140501492537,293.142033333333,305.017883310719,289.053396969697,146.8,1897.4,250.6,2,"RB867515","R","1,5",58.93
300.094246947083,290.48066969697,305.92739380023,293.081739215686,305.017883310719,289.053396969697,146.8,1897.4,250.6,2,"RB867515","R","1,5",47.02
300.318261743852,290.988477211631,304.27307243797,293.331235456145,304.192352652943,289.443722087161,146.8,1897.4,250.6,2,"RB867515","R","1,5",46.99
300.127116876265,290.751698837069,305.17577736275,293.192215880787,304.813025967175,289.172236659444,146.8,1897.4,250.6,2,"RB867515","R","1,5",43.88
300.223357625146,290.562750955867,305.861504478293,293.038154996271,305.364266716056,288.934569137686,146.8,1897.4,250.6,2,"RB867515","R","1,5",43.87
300.223357625146,290.562750955867,305.861504478293,293.038154996271,305.364266716056,288.934569137686,146.8,1897.4,250.6,2,"RB867515","R","1,5",43.89
299.488831939574,290.955741305674,306.373922848665,293.089832214765,305.123377394119,288.635741305674,132.5,1869,294.2,2,"RB867515","R","1,5",55.71
299.66961814075,290.936617992454,306.572350329067,293.194530524831,305.455072686205,288.552981628818,132.5,1864.9,298.3,2,"RB867515","R","1,5",68.74
299.850404341927,290.917494679234,307.064646766169,293.256746016132,305.78676797829,288.470221951961,132.5,1864.9,298.3,2,"RB867515","R","1,5",68.76
299.750906409225,291.225807913017,306.761742772861,293.08284140584,305.22545186377,288.514898822108,152.6,1864.9,298.3,2,"RB867515","R","1,5",73.32
299.800655375576,291.071651296125,306.845844769515,293.233851916256,305.905200830121,288.62710584158,132.5,1864.9,298.3,2,"RB867515","R","1,5",68.75
300.092491180461,290.920200041908,306.795193200663,293.301875734696,306.124006331976,288.71232125403,132.5,1864.9,298.3,2,"RB867515","R","1,5",84.35
300.093701573326,290.667101006955,306.654943994202,293.253249728849,305.43006520969,288.598464643319,132.5,1864.9,298.3,2,"RB867515","R","1,5",84.35
300.007094987652,290.996602009686,306.753155593713,293.294770035085,306.09891316947,288.730238373322,132.5,1864.9,298.3,2,"RB867515","R","1,5",68.78
299.616887458657,289.244442724023,301.964433628319,292.311640454852,307.483978367748,290.52350897258,277,1368,308.3,3,"RB855453","LP","1,5",79.5
299.226682756771,289.210899718838,302.151632251721,292.242869415808,307.593410029499,289.917036082474,277,1368,308.3,3,"RB855453","LP","1,5",79.52
299.811390453205,289.302157928996,302.036220501475,292.319423901614,307.450072271386,290.690814291537,277,1368,308.3,3,"RB855453","LP","1,5",99.36
300.282405470636,289.216645021645,302.317132743363,292.378333333333,307.767132743363,290.73119047619,277,1368,308.3,3,"RB855453","LP","1,5",99.36
300.724779812771,289.461335075941,302.680489940249,292.33763377724,307.371643449135,291.148506793113,277,1368,308.3,3,"RB855453","LP","1,5",99.35
301.054223558211,289.523985283074,302.758941862864,292.363915542887,307.143941862864,291.333530737619,277,1368,308.3,3,"RB855453","LP","1,5",99.41
300.411895077728,289.076944541184,302.230940141151,292.027739368975,307.623228411061,290.273611207851,354.4,1406.6,297,3,"RB855453","LP","1,5",57.77
300.545133649733,289.06337476334,302.16283283719,291.979273031738,307.641951831552,290.397011126976,354.4,1430.7,273,3,"RB855453","LP","1,5",52.59
301.800641149222,290.952983235415,304.193298709642,292.291871435825,303.862004785586,289.232528689961,154.4,2101.3,67.8,2,"RB867515","R","1,5",74.24
301.860547759993,290.801456060606,304.479334886309,292.121917283951,304.76418412363,288.956001515152,154.4,2101.3,67.8,2,"RB867515","R","1,5",74.26
301.487809196617,290.675717703349,303.262354651163,292.30581871345,302.47508192389,289.12480861244,154.4,2101.3,67.8,2,"RB867515","LP","1,5",74.25
301.688508724411,290.863664977024,303.337983002097,292.369007289033,303.147296603198,289.168513461873,154.4,2101.3,67.8,2,"RB867515","R","1,5",74.21
301.736301572201,290.759543274854,303.769259843643,292.186349014512,304.00115005705,289.012270547581,154.4,2101.3,67.8,2,"RB867515","R","1,5",74.27
301.974208955224,290.913909090909,304.712958955224,292.165222222222,305.148754409769,288.968454545455,154.4,2101.3,67.8,2,"RB867515","R","1,5",74.26
302.046578018996,291.065691919192,304.612600746269,292.344378787879,304.486578018996,289.23751010101,154.4,2101.3,67.8,2,"RB867515","R","1,5",74.31
301.147124956407,291.10316337117,304.785493599876,292.522836989243,304.635306774589,289.332708825715,154.4,2047.3,116.2,2,"RB867515","R","1,5",72.76
300.975139037433,291.162193939394,304.371078431373,292.682266666667,305.209684491979,289.076739393939,153.2,2047.3,116.2,2,"RB867515","R","1,5",72.73
301.099779756042,291.033941573491,303.554883928815,292.767134300763,303.980507028769,289.257577937127,153.2,2039.4,123.8,2,"RB867515","R","1,5",71.23
301.191062383729,291.060292521474,303.240840180151,292.939201612383,303.084395717063,289.448777369959,153.2,2039.4,123.8,2,"RB867515","R","1,5",76.7
301.430646700239,291.295185185185,304.283608577071,292.949294276094,304.617919427511,289.346094276094,153.2,2039.4,123.8,2,"RB867515","R","1,5",82.18
301.277148344444,291.277606155948,304.462382963257,292.839079795232,304.94381501111,289.3727576711,153.2,2039.4,123.8,2,"RB867515","R","1,5",82.2
301.704785869108,291.404157690489,304.602511968556,293.055883638762,304.618876778199,289.646430417762,153.2,2039.4,123.8,2,"RB867515","R","1,5",87.72
301.917126912054,291.324124579125,304.43339881138,293.087033670034,304.358036002964,289.514124579125,153.2,2039.4,123.8,2,"RB867515","R","1,5",87.69
302.40360712387,291.353063973064,305.011304093567,293.224773063973,304.098152578416,289.682154882155,153.2,2039.4,123.8,2,"RB867515","R","1,5",87.7
302.806124449381,291.333278478295,305.099336570593,293.341678478295,304.079760813017,289.682369387386,153.2,2039.4,123.8,2,"RB867515","R","1,5",87.73
300.932998001,291.417779353302,304.917331334333,292.322318041832,302.955816182818,289.228681678195,191.4,757.1,827,3,"RB835054","LP","1,5",81.24
301.077000175001,291.512866995867,305.432608157855,292.34373385754,303.67561320836,289.164430827237,191.4,757.1,827,3,"RB835054","LP","1,5",81.26
300.745906432749,291.378998862344,305.635906432749,292.28366552901,304.38408825093,288.932938256283,191.4,757.1,827,3,"RB835054","LP","1,5",81.25
302.713406340058,291.972945205479,304.805977768629,289.995445205479,298.774073006724,289.386581569116,203.7,1008.3,731.7,2,"SP813250","LP","1,5",54
302.617645943832,292.875120886942,304.542675495263,290.899435711384,299.092985346117,289.605247806968,203.7,1008.3,731.7,2,"SP813250","R","1,5",54.02
302.266674418605,293.547116493656,304.994779681763,291.154567474048,299.089341085271,289.807116493656,203.7,1008.3,731.7,2,"SP813250","R","1,5",54.06
301.945345560872,293.411872146119,304.291374269006,290.91638195004,298.623830409357,289.673387297634,203.7,1008.3,731.7,2,"SP813250","R","1,5",54.03
