,safra,codFaz,bloco,talhao,estagio,variedade,usina,ambProd,tchEst,tchReal,days
846,21314,430008,1,9,5,RB867515,COR,G,65.0,85.82,504
847,21314,430008,1,10,5,RB867515,COR,G,65.0,85.84,543
848,21314,430008,1,11,4,RB867515,COR,G,40.0,52.88,369
849,21314,430009,1,10,15M,RB835054,COR,C,71.0,107.94,382
850,21314,430009,1,11,15M,RB835054,COR,C,71.0,107.94,381
851,21314,430010,1,1,4,SP813250,COR,G,46.0,42.67,312
852,21314,430010,1,2,5,SP813250,COR,G,46.0,42.67,308
853,21314,430010,1,4,4,SP813250,COR,G,46.0,42.69,310
854,21314,430010,1,5,4,SP813250,COR,G,46.0,42.69,307
855,21314,430010,1,6,4,SP813250,COR,G,46.0,42.67,306
856,21314,430010,1,7,4,RB867515,COR,G,46.0,42.67,313
857,21314,430010,1,8,4,SP813250,COR,G,46.0,42.69,305
858,21314,430010,1,9,4,SP813250,COR,G,46.0,31.18,307
859,21314,430010,1,10,4,SP813250,COR,G,46.0,42.67,308
860,21314,430010,1,11,4,SP813250,COR,G,46.0,42.67,307
861,21314,430010,1,12,4,SP813250,COR,G,46.0,31.13,308
862,21314,430010,1,13,4,RB867515,COR,G,46.0,42.69,308
863,21314,430010,1,14,4,SP813250,COR,G,46.0,42.8,306
864,21314,430010,1,15,4,SP813250,COR,G,38.0,25.76,310
865,21314,430010,1,16,4,SP813250,COR,G,38.0,25.75,309
866,21314,430010,1,17,4,SP813250,COR,G,38.0,25.75,310
867,21314,430010,1,18,4,SP813250,COR,G,38.0,25.74,310
868,21314,430010,1,19,4,SP813250,COR,G,38.0,25.76,309
869,21314,430010,1,20,5,RB855453,COR,G,46.0,42.27,316
870,21314,430010,1,21,5,RB855453,COR,G,46.0,42.28,315
871,21314,430010,1,22,5,RB855453,COR,G,46.0,42.25,316
872,21314,430010,1,23,5,RB855453,COR,G,46.0,42.27,312
873,21314,430010,1,24,5,RB855453,COR,G,46.0,42.26,313
874,21314,430010,1,25,5,RB855453,COR,G,46.0,42.31,312
875,21314,430011,1,1,5,SP813250,COR,D,39.0,27.45,331
876,21314,430011,1,2,5,SP813250,COR,B,34.0,23.92,321
877,21314,430011,1,3,5,SP813250,COR,G,34.0,23.95,325
878,21314,430011,1,4,5,SP813250,COR,G,34.0,23.93,320
879,21314,430011,1,5,5,SP813250,COR,D,29.0,20.41,317
880,21314,430011,1,6,5,SP813250,COR,G,29.0,20.41,317
881,21314,430011,1,7,5,SP813250,COR,D,36.0,25.35,316
882,21314,430011,1,8,5,SP813250,COR,G,26.0,18.32,317
883,21314,430011,1,9,2,SP813250,COR,G,36.0,25.34,321
884,21314,430011,1,10,5,SP813250,COR,G,26.0,18.31,323
885,21314,430011,1,11,2,SP813250,COR,G,36.0,25.34,320
886,21314,430012,1,1,18m,SP813250,COR,G,66.0,67.81,482
887,21314,430012,1,2,18m,SP813250,COR,G,66.0,67.82,480
888,21314,430012,1,8,18m,SP813250,COR,C,61.0,62.68,484
889,21314,430012,1,9,18m,SP813250,COR,C,61.0,62.67,480
890,21314,430012,1,10,18m,SP813250,COR,G,61.0,63.17,453
891,21314,430013,1,1,4,SP813250,COR,G,81.0,61.19,278
892,21314,430013,1,2,4,SP813250,COR,G,81.0,61.2,279
893,21314,430013,1,3,4,SP813250,COR,G,81.0,61.2,279
894,21314,430013,1,4,4,SP813250,COR,G,81.0,61.2,279
895,21314,430013,1,5,5,SP813250,COR,G,81.0,61.23,280
896,21314,430013,1,6,5,RB867515,COR,G,50.0,61.82,359
897,21314,430013,1,8,4,RB867515,COR,G,50.0,61.85,364
898,21314,430013,1,11,5,RB835054,COR,G,50.0,61.86,358
899,21314,430013,1,12,4,RB867515,COR,G,81.0,8.27,415
900,21314,430013,1,12,4,RB867515,COR,G,81.0,72.53,415
901,21314,430013,1,13,4,RB867515,COR,G,81.0,14.56,415
902,21314,430013,1,13,4,RB867515,COR,G,81.0,64.74,415
903,21314,430013,1,14,5,RB867515,COR,G,81.0,90.66,346
904,21314,430013,1,15,5,RB867515,COR,G,81.0,90.67,347
905,21314,430013,1,16,5,RB867515,COR,G,81.0,90.68,349
906,21314,430013,1,17,5,RB867515,COR,G,81.0,90.66,346
907,21314,430013,1,18,5,RB867515,COR,G,81.0,90.68,349
908,21314,430013,1,19,4,RB867515,COR,G,81.0,52.57,414
909,21314,430013,1,19,4,RB867515,COR,G,81.0,17.48,414
910,21314,430013,1,20,4,RB867515,COR,G,81.0,26.85,411
911,21314,430013,1,20,4,RB867515,COR,G,81.0,49.47,411
912,21314,430013,1,21,4,RB867515,COR,G,81.0,5.26,414
913,21314,430013,1,21,4,RB867515,COR,G,81.0,76.24,414
914,21314,430013,1,22,4,RB867515,COR,G,50.0,51.13,414
915,21314,430013,1,23,4,RB867515,COR,G,50.0,51.11,412
916,21314,430013,1,24,4,RB867515,COR,G,50.0,51.14,415
917,21314,430013,1,25,4,RB867515,COR,G,81.0,27.84,413
918,21314,430013,1,25,4,RB867515,COR,G,81.0,48.23,413
919,21314,430013,1,26,4,RB867515,COR,G,81.0,1.76,411
920,21314,430013,1,26,4,RB867515,COR,G,81.0,80.64,411
921,21314,430013,1,27,4,RB867515,COR,G,50.0,51.22,413
922,21314,430013,1,28,2,RB855453,COR,B,91.0,90.17,316
923,21314,430013,1,29,2,RB855453,COR,G,91.0,90.19,310
924,21314,430013,1,30,2,RB855453,COR,G,91.0,90.17,310
925,21314,430013,1,31,2,RB855453,COR,G,91.0,90.18,308
926,21314,430013,1,32,2,RB855453,COR,B,91.0,90.19,310
927,21314,430013,1,33,2,RB855453,COR,G,91.0,90.23,310
928,21314,430013,1,34,2,RB867515,COR,G,76.0,79.79,371
929,21314,430013,1,35,2,RB867515,COR,G,76.0,79.81,360
930,21314,430013,1,36,2,RB867515,COR,G,76.0,79.8,256
931,21314,430013,1,36,2,RB867515,COR,G,76.0,79.8,256
932,21314,430013,1,37,2,RB835054,COR,G,76.0,79.79,361
933,21314,430013,1,38,2,RB835054,COR,G,76.0,79.8,363
934,21314,430013,1,39,2,RB835054,COR,G,76.0,79.8,366
935,21314,430013,1,41,2,RB835054,COR,G,76.0,79.82,333
936,21314,430013,1,42,2,RB835054,COR,G,76.0,79.79,373
937,21314,430013,1,43,2,RB835054,COR,G,76.0,79.7,371
938,21314,430013,1,44,2,RB835054,COR,G,76.0,80.06,372
939,21314,430014,1,3,2,SP813250,COR,B,40.0,55.2,357
940,21314,430014,1,6,3,SP813250,COR,B,40.0,55.17,357
941,21314,430014,1,7,2,SP813250,COR,B,60.0,55.18,297
942,21314,430014,1,7,2,SP813250,COR,B,60.0,55.18,297
943,21314,430014,1,8,3,SP813250,COR,B,40.0,55.19,357
944,21314,430014,1,10,2,SP813250,COR,C,70.0,50.62,363
945,21314,430014,1,11,2,SP813250,COR,C,70.0,50.61,363
946,21314,430014,1,12,2,SP813250,COR,C,60.0,50.63,363
947,21314,430014,1,13,5,SP813250,COR,C,60.0,50.6,363
948,21314,430014,1,14,2,SP813250,COR,C,65.0,50.6,354
949,21314,430014,1,15,2,SP813250,COR,C,65.0,50.64,363
950,21314,430014,1,16,15M,RB835054,COR,C,81.0,66.76,392
951,21314,430014,1,18,15M,RB835054,COR,C,81.0,66.75,381
952,21314,430014,1,19,15M,RB835054,COR,C,86.0,70.88,399
953,21314,430014,1,20,15M,RB835054,COR,C,86.0,70.9,395
954,21314,430014,1,22,15M,RB835054,COR,C,86.0,81.68,390
955,21314,430014,1,23,15M,RB835054,COR,C,86.0,81.69,397
956,21314,430014,1,24,15M,RB835054,COR,C,86.0,81.69,392
957,21314,430014,1,25,15M,RB835054,COR,C,86.0,81.71,389
958,21314,430015,1,1,5,RB867515,COR,G,40.0,44.62,346
959,21314,430015,1,2,5,RB867515,COR,G,40.0,44.97,344
960,21314,430015,1,3,4,RB867515,COR,G,40.0,44.96,344
961,21314,430015,1,4,4,RB867515,COR,G,40.0,44.97,342
962,21314,430015,1,5,4,RB867515,COR,G,40.0,44.97,341
963,21314,430015,1,6,4,RB867515,COR,G,40.0,44.92,344
964,21314,430015,1,7,5,RB867515,COR,G,40.0,44.98,344
965,21314,430015,1,8,5,RB867515,COR,G,40.0,45.02,343
966,21314,430015,1,9,5,RB867515,COR,G,40.0,46.12,343
967,21314,430015,1,10,5,RB867515,COR,G,40.0,72.42,347
968,21314,430015,1,11,4,RB867515,COR,G,40.0,72.51,347
969,21314,430015,1,12,4,RB867515,COR,G,40.0,72.62,345
970,21314,430015,1,13,5,RB867515,COR,G,40.0,72.45,344
971,21314,430015,1,14,5,RB867515,COR,G,40.0,72.38,347
972,21314,430015,1,15,4,RB867515,COR,G,61.0,40.52,267
973,21314,430015,1,16,4,RB867515,COR,G,40.0,72.62,347
974,21314,430015,1,17,4,RB867515,COR,G,40.0,72.65,346
975,21314,430015,1,22,5,RB867515,COR,G,40.0,72.75,345
976,21314,430016,1,1,5,SP813250,COR,G,50.0,24.41,376
977,21314,430016,1,2,4,SP813250,COR,G,50.0,24.41,376
978,21314,430016,1,3,4,SP813250,COR,G,50.0,24.4,376
979,21314,430016,1,4,4,SP813250,COR,B,50.0,24.57,376
980,21314,430016,1,5,4,SP813250,COR,B,50.0,24.92,376
981,21314,430016,1,6,4,SP813250,COR,B,50.0,27.64,378
982,21314,430016,1,7,4,SP813250,COR,B,50.0,27.67,376
983,21314,430016,1,8,4,SP813250,COR,B,50.0,48.27,377
984,21314,430016,1,9,4,SP813250,COR,B,50.0,48.24,378
985,21314,430016,1,10,4,SP813250,COR,B,50.0,48.27,377
986,21314,430016,1,11,4,SP813250,COR,B,50.0,48.3,378
987,21314,430016,1,12,4,SP813250,COR,B,50.0,48.31,378
988,21314,430016,1,13,4,SP813250,COR,G,50.0,48.3,381
989,21314,430016,1,14,5,SP813250,COR,G,50.0,48.27,381
990,21314,430016,1,15,5,SP813250,COR,G,50.0,48.15,379
991,21314,430016,1,16,5,SP813250,COR,G,50.0,48.2,380
992,21314,430016,1,17,4,SP813250,COR,G,50.0,48.25,380
993,21314,430016,1,18,4,SP813250,COR,G,50.0,48.25,379
994,21314,430016,1,19,4,SP813250,COR,G,50.0,48.52,380
995,21314,430016,1,20,4,SP813250,COR,G,50.0,48.76,380
996,21314,430017,1,1,4,SP813250,COR,G,50.0,35.02,375
997,21314,430017,1,2,4,SP813250,COR,G,50.0,35.02,374
998,21314,430017,1,3,4,SP813250,COR,G,50.0,35.03,374
999,21314,430017,1,4,4,SP813250,COR,G,50.0,35.02,374
1000,21314,430017,1,5,4,SP813250,COR,G,50.0,35.0,374
1001,21314,430017,1,6,4,SP813250,COR,G,50.0,35.0,377
1002,21314,430017,1,7,4,SP813250,COR,G,50.0,35.01,374
1003,21314,430017,1,8,4,SP813250,COR,G,50.0,34.88,374
1004,21314,430017,1,9,4,SP813250,COR,G,50.0,35.03,374
1005,21314,430017,1,10,4,SP813250,COR,G,50.0,35.14,374
1006,21314,430018,1,2,4,RB867515,COR,G,30.0,30.09,387
1007,21314,430018,1,3,4,RB867515,COR,G,30.0,29.49,372
1008,21314,430018,1,4,5,RB867515,COR,G,30.0,29.49,388
1009,21314,430018,1,5,2,RB867515,COR,G,50.0,60.18,388
1010,21314,430018,1,6,2,RB867515,COR,G,50.0,60.2,385
1011,21314,430018,1,7,2,RB867515,COR,G,50.0,60.17,390
1012,21314,430018,1,8,2,RB867515,COR,G,50.0,60.19,383
1013,21314,430018,1,9,4,RB867515,COR,G,40.0,39.32,401
1014,21314,430018,1,10,2,RB867515,COR,G,50.0,60.18,388
1015,21314,430018,1,11,2,RB867515,COR,G,50.0,60.21,376
1016,21314,430018,1,12,4,RB867515,COR,G,50.0,59.0,384
1017,21314,430018,1,13,4,RB867515,COR,G,40.0,39.34,382
1018,21314,430018,1,14,4,RB867515,COR,G,40.0,39.32,381
1019,21314,430018,1,15,4,RB867515,COR,G,40.0,39.31,346
1020,21314,430018,1,16,2,RB867515,COR,G,60.0,70.22,380
1021,21314,430018,1,17,4,RB867515,COR,G,50.0,50.26,341
1022,21314,430018,1,18,4,RB867515,COR,G,50.0,50.3,382
1023,21314,430018,1,19,4,RB867515,COR,G,50.0,50.28,391
1024,21314,430018,1,20,4,RB867515,COR,G,40.0,40.18,353
1025,21314,430018,1,21,2,RB867515,COR,G,60.0,70.43,383
1026,21314,430018,1,22,4,RB867515,COR,G,50.0,50.32,378
1027,21314,430018,1,23,4,RB867515,COR,G,50.0,50.28,380
1028,21314,430018,1,24,4,RB867515,COR,G,40.0,40.25,354
1029,21314,430018,1,25,2,RB867515,COR,G,65.0,65.73,400
1030,21314,430018,1,26,4,RB867515,COR,G,50.0,50.36,387
1031,21314,430018,1,27,4,RB867515,COR,G,50.0,50.3,393
1032,21314,430018,1,28,2,RB867515,COR,G,50.0,46.99,350
1033,21314,430018,1,29,4,RB867515,COR,G,38.88,40.28,391
1034,21314,430018,1,30,2,RB867515,COR,G,30.0,28.16,351
1035,21314,430018,1,31,2,RB867515,COR,G,30.0,28.19,350
1036,21314,430018,1,32,4,RB867515,COR,G,40.0,31.83,382
1037,21314,430018,1,33,4,RB867515,COR,G,30.0,23.86,384
1038,21314,430018,1,34,4,RB867515,COR,G,40.0,31.84,385
1039,21314,430018,1,35,4,RB867515,COR,G,40.0,31.82,385
1040,21314,430018,1,36,4,RB867515,COR,G,30.0,23.9,383
1041,21314,430018,1,39,2,RB867515,COR,G,65.0,64.02,335
1042,21314,430018,1,40,2,RB867515,COR,G,70.0,65.74,391
1043,21314,430018,1,41,2,RB867515,COR,G,70.0,65.73,389
1044,21314,430018,1,42,2,RB867515,COR,G,70.0,65.82,387
1045,21314,430022,1,1,4,RB835054,COR,G,45.0,36.24,346
1046,21314,430022,1,2,4,RB835054,COR,F,45.0,36.24,341
1047,21314,430022,1,3,4,RB835054,COR,F,45.0,36.23,341
1048,21314,430023,1,1,4,RB72454,COR,G,36.0,32.99,374
1049,21314,430023,1,1,4,RB72454,COR,G,36.0,32.99,374
1050,21314,430023,1,2,4,RB72454,COR,G,36.0,32.97,376
1051,21314,430023,1,2,4,RB72454,COR,G,36.0,32.97,376
1052,21314,430023,1,3,4,RB72454,COR,G,36.0,32.99,375
1053,21314,430023,1,3,4,RB72454,COR,G,36.0,32.99,375
1054,21314,430023,1,4,4,RB72454,COR,G,36.0,33.0,375
1055,21314,430023,1,4,4,RB72454,COR,G,36.0,33.0,375
1056,21314,430023,1,7,4,RB72454,COR,G,36.0,32.99,374
1057,21314,430023,1,7,4,RB72454,COR,G,36.0,32.99,374
1058,21314,430024,1,1,4,SP813250,COR,G,30.0,33.33,359
1059,21314,430024,1,2,4,SP813250,COR,G,30.0,33.28,359
1060,21314,430024,1,3,4,SP813250,COR,G,30.0,33.35,358
1061,21314,430024,1,4,4,SP813250,COR,G,30.0,33.46,359
1062,21314,430025,1,1,3,SP813250,COR,B,25.0,26.61,327
1063,21314,430025,1,2,3,SP813250,COR,B,25.0,26.65,327
1064,21314,430025,1,3,3,SP813250,COR,B,25.0,26.51,326
1065,21314,430026,1,1,4,SP80-1842,COR,G,40.0,43.83,344
1066,21314,430026,1,2,4,SP80-1842,COR,G,40.0,43.82,344
1067,21314,430028,1,12,4,SP813250,COR,G,51.0,26.17,305
1068,21314,430028,1,13,4,SP813250,COR,G,51.0,26.19,304
1069,21314,430028,1,14,4,SP813250,COR,G,51.0,26.16,304
1070,21314,430028,1,15,4,SP813250,COR,G,51.0,26.18,305
1071,21314,430028,1,16,4,SP813250,COR,G,51.0,26.18,304
1072,21314,430028,1,17,4,SP813250,COR,G,51.0,26.18,304
1073,21314,430028,1,18,4,SP813250,COR,G,51.0,26.22,305
1074,21314,430029,1,1,4,RB867515,COR,G,45.0,60.78,406
1075,21314,430029,1,2,4,RB867515,COR,G,45.0,60.88,407
1076,21314,430029,1,3,4,RB835054,COR,G,45.0,60.86,398
1077,21314,430029,1,4,4,RB835054,COR,G,45.0,60.82,400
1078,21314,430029,1,5,4,RB867515,COR,G,45.0,41.77,400
1079,21314,430029,1,6,4,RB835054,COR,G,45.0,60.83,402
1080,21314,430029,1,7,4,RB867515,COR,G,45.0,41.73,400
1081,21314,430029,1,8,4,RB867515,COR,G,45.0,60.88,402
1082,21314,430029,1,9,4,RB867515,COR,G,45.0,41.75,399
1083,21314,430029,1,10,4,RB867515,COR,G,45.0,41.74,400
1084,21314,430029,1,11,4,RB867515,COR,G,45.0,41.75,399
1085,21314,430029,1,12,4,RB867515,COR,G,45.0,60.81,403
1086,21314,430029,1,13,4,RB867515,COR,G,45.0,60.81,398
1087,21314,430029,1,14,4,RB867515,COR,G,45.0,60.76,400
1088,21314,430029,1,15,4,RB867515,COR,G,45.0,60.81,396
1089,21314,430029,1,16,4,RB867515,COR,G,45.0,60.87,406
1090,21314,430029,1,17,4,RB867515,COR,G,45.0,61.2,401
1091,21314,430030,1,1,2,SP813250,COR,C,50.0,50.81,340
1092,21314,430030,1,2,2,SP813250,COR,B,40.0,50.81,337
1093,21314,430030,1,3,2,SP813250,COR,C,50.0,50.81,345
1094,21314,430030,1,4,2,SP813250,COR,B,40.0,50.82,338
1095,21314,430032,1,1,4,SP91-1049,COR,F,55.0,61.03,347
1096,21314,430032,1,2,4,SP91-1049,COR,F,55.0,61.04,347
1097,21314,430032,1,3,4,SP91-1049,COR,B,55.0,61.0,346
1098,21314,430033,1,1,2,SP813250,COR,C,91.0,92.83,383
1099,21314,430033,1,2,2,SP813250,COR,C,91.0,92.87,386
1100,21314,430033,1,3,2,SP813250,COR,C,91.0,92.86,385
1101,21314,430033,1,4,2,SP813250,COR,C,91.0,92.87,383
1102,21314,430033,1,5,2,SP813250,COR,C,91.0,92.87,382
1103,21314,430033,1,6,3,RB867515,COR,C,81.0,82.66,384
1104,21314,430033,1,7,3,RB867515,COR,C,81.0,82.66,378
1105,21314,430033,1,8,2,RB867515,COR,B,91.0,92.94,381
1106,21314,430033,1,9,2,RB867515,COR,C,91.0,96.48,405
1107,21314,430033,1,10,2,RB867515,COR,C,91.0,96.48,404
1108,21314,430033,1,11,2,RB867515,COR,C,91.0,96.5,400
1109,21314,430033,1,12,2,RB867515,COR,C,91.0,88.04,397
1110,21314,430033,1,13,2,RB867515,COR,C,91.0,88.05,395
1111,21314,430033,1,14,2,RB867515,COR,C,91.0,96.49,396
1112,21314,430033,1,15,2,RB867515,COR,C,91.0,88.05,397
1113,21314,430033,1,16,2,RB867515,COR,C,91.0,88.06,397
1114,21314,430033,1,17,2,RB867515,COR,C,91.0,96.5,409
1115,21314,430033,1,18,2,RB867515,COR,C,91.0,96.71,392
1116,21314,430034,1,17,2,RB867515,COR,G,49.75,59.78,371
1117,21314,430035,1,1,3,RB855453,COR,G,90.0,85.91,379
1118,21314,430035,1,2,3,RB855453,COR,G,90.0,80.01,375
1119,21314,430035,1,3,3,RB855453,COR,G,90.0,80.0,373
1120,21314,430035,1,4,3,RB855453,COR,G,90.0,80.01,377
1121,21314,430035,1,5,3,RB855453,COR,G,90.0,80.03,373
1122,21314,430035,1,6,3,RB855453,COR,G,90.0,85.92,378
1123,21314,430035,1,7,3,RB855453,COR,G,90.0,80.02,373
1124,21314,430035,1,8,3,RB855453,COR,G,90.0,80.02,373
1125,21314,430035,1,9,3,RB855453,COR,G,90.0,80.17,373
1126,21314,430035,1,10,3,RB855453,COR,G,90.0,85.95,383
1127,21314,430035,1,11,3,RB855453,COR,G,90.0,85.94,378
1128,21314,430035,1,12,3,RB855453,COR,G,90.0,85.95,376
1129,21314,430035,1,13,3,RB855453,COR,G,90.0,85.94,379
1130,21314,430035,1,14,3,RB855453,COR,G,90.0,85.94,373
1131,21314,430035,1,15,3,RB855453,COR,G,90.0,85.92,358
1132,21314,430035,1,16,3,RB855453,COR,G,90.0,85.98,374
1133,21314,430035,1,17,3,RB855453,COR,G,90.0,78.8,374
1134,21314,430035,1,18,3,RB855453,COR,G,90.0,78.8,372
1135,21314,430035,1,19,3,RB855453,COR,G,90.0,78.79,373
1136,21314,430035,1,20,3,RB855453,COR,G,90.0,78.8,373
1137,21314,430035,1,21,3,RB855453,COR,G,90.0,78.76,367
1138,21314,430035,1,22,3,RB855453,COR,E,90.0,78.81,374
1139,21314,430035,1,23,3,RB855453,COR,E,90.0,78.81,374
1140,21314,430035,1,24,3,RB855453,COR,G,90.0,78.82,365
1141,21314,430035,1,25,3,RB855453,COR,G,90.0,78.78,386
1142,21314,430035,1,26,3,RB855453,COR,G,90.0,78.89,375
1143,21314,430035,1,27,3,RB867515,COR,G,90.0,60.75,397
1144,21314,430035,1,28,3,RB855453,COR,E,90.0,60.72,377
1145,21314,430035,1,29,3,RB855453,COR,G,90.0,60.75,379
1146,21314,430035,1,30,3,RB855453,COR,G,90.0,60.76,376
1147,21314,430035,1,31,3,RB855453,COR,G,90.0,60.76,377
1148,21314,430035,1,32,3,RB855453,COR,G,90.0,60.75,382
1149,21314,430035,1,33,3,RB855453,COR,E,90.0,60.76,369
1150,21314,430035,1,34,3,RB855453,COR,G,90.0,60.74,376
1151,21314,430035,1,35,3,RB855453,COR,G,90.0,60.89,378
1152,21314,430035,1,40,3,SP813250,COR,G,50.0,48.45,378
1153,21314,430035,1,41,3,SP813250,COR,G,50.0,48.43,371
1154,21314,430035,1,42,3,SP813250,COR,G,50.0,48.43,376
1155,21314,430035,1,43,3,SP813250,COR,G,50.0,48.42,374
1156,21314,430035,1,44,3,SP813250,COR,G,50.0,48.44,376
1157,21314,430035,1,45,3,SP813250,COR,G,50.0,48.46,377
1158,21314,430035,1,46,3,SP813250,COR,G,50.0,48.42,373
1159,21314,430035,1,47,3,SP813250,COR,G,50.0,48.44,374
1160,21314,430035,1,48,3,SP813250,COR,G,50.0,48.43,372
1161,21314,430035,1,49,3,SP813250,COR,G,50.0,48.44,369
1162,21314,430035,1,50,3,SP813250,COR,G,50.0,48.44,382
1163,21314,430035,1,51,3,SP813250,COR,G,50.0,48.44,381
1164,21314,430035,1,52,3,SP813250,COR,G,50.0,48.56,383
1165,21314,430035,1,53,3,SP813250,COR,G,50.0,52.32,370
1166,21314,430035,1,54,3,SP813250,COR,G,50.0,52.32,364
1167,21314,430035,1,55,3,SP813250,COR,G,50.0,52.33,367
1168,21314,430035,1,56,3,SP813250,COR,G,50.0,52.31,367
1169,21314,430035,1,57,3,SP813250,COR,C,30.0,31.55,391
1170,21314,430035,1,58,3,SP813250,COR,C,30.0,31.52,387
1171,21314,430035,1,59,3,RB867515,COR,G,30.0,31.49,385
1172,21314,430035,1,60,3,SP813250,COR,C,30.0,31.52,389
1173,21314,430035,1,61,3,RB867515,COR,G,30.0,31.41,387
1174,21314,430035,1,62,3,SP813250,COR,C,32.75,34.41,387
1175,21314,430035,1,63,3,RB867515,COR,G,35.0,36.79,385
1176,21314,430035,1,64,3,RB867515,COR,G,40.85,46.11,390
1177,21314,430035,1,65,3,SP813250,COR,C,30.0,33.91,387
1178,21314,430035,1,66,3,RB867515,COR,G,35.0,39.51,388
1179,21314,430035,1,67,3,RB867515,COR,G,60.0,67.77,392
1180,21314,430035,1,68,3,SP813250,COR,C,35.0,39.52,386
1181,21314,430035,1,69,3,RB867515,COR,G,35.0,39.34,388
1182,21314,430035,1,70,3,RB867515,COR,C,35.0,39.54,388
1183,21314,430035,1,71,3,RB867515,COR,D,55.0,62.12,390
1184,21314,430035,1,72,3,RB867515,COR,D,60.0,67.78,390
1185,21314,430035,1,73,3,SP813250,COR,G,35.0,41.03,388
1186,21314,430036,1,1,3,RB835054,COR,G,55.0,41.81,259
1187,21314,430036,1,2,3,RB835054,COR,G,55.0,41.84,257
1188,21314,430036,1,3,3,RB835054,COR,G,55.0,41.56,256
1189,21314,430036,1,4,3,RB835054,COR,G,55.0,41.85,257
1190,21314,430036,1,5,3,RB835054,COR,G,55.0,41.84,257
1191,21314,430036,1,6,3,RB835054,COR,G,55.0,41.85,256
1192,21314,430036,1,7,3,RB835054,COR,G,55.0,41.85,256
1193,21314,430036,1,8,3,RB835054,COR,G,55.0,42.15,255
1194,21314,430036,1,14,3,RB867515,COR,G,50.0,51.12,395
1195,21314,430036,1,15,3,RB867515,COR,G,60.0,61.34,396
1196,21314,430036,1,16,3,RB867515,COR,G,60.0,61.34,397
1197,21314,430036,1,17,3,RB867515,COR,G,60.0,61.35,400
1198,21314,430036,1,18,3,RB867515,COR,G,60.0,61.37,396
1199,21314,430038,1,1,5,RB867515,COR,G,50.0,67.56,407
1200,21314,430038,1,9,5,RB867515,COR,G,50.0,67.58,384
1201,21314,430038,1,13,5,RB867515,COR,G,70.0,67.19,412
1202,21314,430038,1,14,5,RB867515,COR,G,60.0,57.58,386
1203,21314,430038,1,14,5,RB867515,COR,G,60.0,57.58,386
1204,21314,430038,1,15,5,RB867515,COR,G,50.0,47.96,396
1205,21314,430038,1,15,5,RB867515,COR,G,50.0,47.96,396
1206,21314,430038,1,18,5,RB867515,COR,B,50.0,67.57,416
1207,21314,430038,1,19,5,RB867515,COR,G,60.0,57.6,405
1208,21314,430038,1,19,5,RB867515,COR,G,60.0,57.6,405
1209,21314,430038,1,20,5,RB867515,COR,G,30.0,28.34,385
1210,21314,430038,1,21,4,RB867515,COR,G,70.0,67.65,404
1211,21314,430038,1,21,4,RB867515,COR,G,70.0,67.65,404
1212,21314,430038,1,22,4,RB867515,COR,G,70.0,67.64,405
1213,21314,430038,1,22,4,RB867515,COR,G,70.0,67.64,405
1214,21314,430038,1,23,4,RB867515,COR,G,70.0,67.7,405
1215,21314,430038,1,24,4,RB867515,COR,G,70.0,67.65,406
1216,21314,430038,1,25,4,RB867515,COR,G,70.0,67.67,407
1217,21314,430038,1,25,4,RB867515,COR,G,70.0,67.67,407
1218,21314,430038,1,26,4,RB867515,COR,G,70.0,67.67,407
1219,21314,430038,1,27,4,RB867515,COR,G,70.0,67.65,412
1220,21314,430038,1,28,4,RB867515,COR,G,70.0,67.74,405
1221,21314,430038,1,48,2,RB867515,COR,G,55.0,37.63,398
1222,21314,430038,1,49,2,RB867515,COR,G,55.0,52.82,400
1223,21314,430040,1,1,3,SP80-1842,COR,C,105.0,66.97,379
1224,21314,430040,1,2,3,SP813250,COR,C,105.0,66.98,384
1225,21314,430040,1,3,3,SP813250,COR,C,105.0,66.98,384
1226,21314,430040,1,4,3,SP813250,COR,C,105.0,67.0,385
1227,21314,430040,1,5,3,RB867515,COR,C,99.0,86.3,381
1228,21314,430040,1,6,3,RB867515,COR,C,99.0,86.29,379
1229,21314,430040,1,7,3,RB867515,COR,C,99.0,86.3,380
1230,21314,430040,1,8,3,RB867515,COR,C,99.0,86.29,379
1231,21314,430040,1,9,3,RB867515,COR,C,99.0,86.29,378
1232,21314,430040,1,10,3,RB867515,COR,C,99.0,86.3,380
1233,21314,430040,1,11,2,RB867515,COR,C,99.0,86.3,380
1234,21314,430040,1,12,2,RB867515,COR,C,99.0,86.41,380
1235,21314,430040,1,13,2,SP813250,COR,C,99.0,92.95,381
1236,21314,430040,1,14,2,SP813250,COR,C,99.0,92.95,382
1237,21314,430040,1,15,2,SP813250,COR,C,99.0,92.96,355
1238,21314,430040,1,16,2,SP813250,COR,C,99.0,93.02,355
1239,21314,430040,1,17,2,RB867515,COR,C,99.0,100.85,384
1240,21314,430040,1,18,2,RB867515,COR,C,99.0,100.87,385
1241,21314,430040,1,19,2,RB867515,COR,C,99.0,70.16,386
1242,21314,430040,1,20,2,RB867515,COR,C,99.0,70.15,386
1243,21314,430040,1,21,2,RB867515,COR,C,99.0,103.33,387
1244,21314,430040,1,22,2,SP813250,COR,B,99.0,65.35,365
1245,21314,430040,1,23,2,SP813250,COR,B,99.0,65.36,364
1246,21314,430040,1,24,2,SP813250,COR,B,99.0,65.36,363
1247,21314,430040,1,25,2,SP813250,COR,B,99.0,65.36,350
